접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,층,계약일,전월세 구분,임대면적(㎡),보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규갱신여부,계약갱신권사용여부,종전 보증금,종전 임대료,통합코드
2026,11620,관악구,10100,봉천동,,,,,,20260513,월세,29.0,500,45,,1993.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260513,전세,54.0,15000,0,,1997.0,단독다가구,26.09~28.09,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260513,전세,74.45,25000,0,,1977.0,단독다가구,26.05~28.05,갱신,○,25000.0,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1738.0,0.0,6.0,20260513,월세,84.17,13000,90,파로스프라자,2009.0,아파트,26.07~28.07,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260513,월세,50.0,3000,130,,1996.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260513,월세,52.2,20000,27,,1989.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1615.0,17.0,4.0,20260513,월세,84.61,40000,50,반석블레스빌,2001.0,아파트,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1735.0,1.0,9.0,20260513,전세,84.97,50000,0,관악산휴먼시아1단지,2008.0,아파트,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1712.0,0.0,17.0,20260513,월세,84.96,57000,30,관악드림(동아),2003.0,아파트,26.07~28.07,갱신,,57000.0,0.0,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1717.0,0.0,6.0,20260513,전세,59.58,50000,0,관악푸르지오,2004.0,아파트,26.07~28.06,갱신,○,50000.0,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260512,월세,50.84,12044,12,,,단독다가구,26.06~28.05,갱신,,4788.0,49.0,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260512,월세,35.0,1000,50,,1998.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260512,월세,35.0,1000,75,,1993.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260512,월세,76.23,5000,105,,2003.0,단독다가구,26.07~28.07,갱신,○,5000.0,95.0,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260512,월세,20.0,200,23,,1990.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260512,전세,34.62,18000,0,,2019.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1597.0,1.0,4.0,20260512,월세,19.63,5000,38,우남네오폴리스,2005.0,오피스텔,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1599.0,3.0,9.0,20260512,월세,17.98,3000,68,수아주 서울대,2020.0,오피스텔,26.06~27.06,갱신,,3000.0,66.0,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260512,월세,19.5,2000,85,,2017.0,단독다가구,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260512,월세,24.0,3000,35,,1998.0,단독다가구,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1730.0,0.0,22.0,20260512,전세,84.79,57000,0,신림푸르지오,2005.0,아파트,26.07~28.07,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,746.0,43.0,1.0,20260512,월세,41.04,5000,30,건영1,1984.0,아파트,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,592.0,12.0,2.0,20260512,월세,59.96,13000,50,592-12,2015.0,연립다세대,26.07~28.07,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260512,월세,18.0,1000,47,,2016.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260512,전세,18.0,10000,0,,2017.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1598.0,7.0,5.0,20260512,월세,19.65,16500,5,리치타워,2018.0,오피스텔,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260512,월세,30.0,1000,60,,1994.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1596.0,17.0,4.0,20260512,전세,29.04,36000,0,우영ARTEVILLNAKSUNG,2022.0,연립다세대,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1416.0,28.0,12.0,20260512,전세,25.13,22000,0,에르스떼,2018.0,연립다세대,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260512,월세,17.0,100,35,,1991.0,단독다가구,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,530.0,1.0,5.0,20260512,전세,27.64,25000,0,신대방 노블루체,2019.0,오피스텔,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,881.0,3.0,6.0,20260512,월세,14.4,500,55,(881-3),2003.0,오피스텔,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260512,월세,37.0,1000,50,,1993.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,896.0,36.0,10.0,20260512,월세,14.1,12000,30,마이홈타운,2020.0,오피스텔,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,610.0,191.0,2.0,20260512,월세,70.1,12600,47,나산맨션2차,1997.0,연립다세대,26.07~28.07,갱신,○,12000.0,45.0,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1685.0,23.0,11.0,20260512,월세,14.59,5000,100,에이치하임,2024.0,연립다세대,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1685.0,23.0,11.0,20260512,월세,14.59,5000,100,에이치하임,2024.0,연립다세대,26.07~28.07,갱신,○,5000.0,100.0,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260512,월세,45.0,300,64,,1991.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1728.0,0.0,16.0,20260512,전세,59.98,55000,0,관악파크푸르지오,2014.0,아파트,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260512,전세,50.0,21000,0,,1990.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260512,월세,50.0,2000,110,,1983.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1735.0,0.0,13.0,20260512,전세,84.97,48500,0,관악산휴먼시아2단지,2008.0,아파트,26.07~28.07,갱신,,4650.0,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1439.0,24.0,8.0,20260512,월세,21.01,5000,55,(1439-24),2020.0,연립다세대,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1708.0,0.0,14.0,20260511,월세,59.92,5000,200,두산,2000.0,아파트,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260511,전세,182.34,2000,0,,1989.0,단독다가구,26.05~28.05,갱신,,5500.0,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,673.0,23.0,4.0,20260511,전세,39.03,22000,0,일광리치빌,2014.0,연립다세대,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1654.0,9.0,5.0,20260511,월세,15.34,9990,27,(1654-9),2002.0,오피스텔,26.08~28.08,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1637.0,20.0,3.0,20260511,월세,38.95,28000,32,리앤초이스,2023.0,오피스텔,26.06~28.06,갱신,,28000.0,27.0,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,87.0,6.0,4.0,20260511,월세,27.7,20000,30,써드플레이스신림,2023.0,연립다세대,26.07~28.07,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1534.0,26.0,3.0,20260511,월세,42.32,2000,84,그랑빌,2002.0,연립다세대,26.07~27.10,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260511,월세,20.0,1000,65,,2016.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1718.0,0.0,8.0,20260511,전세,59.99,47000,0,벽산블루밍,2005.0,아파트,26.06~28.06,갱신,○,45000.0,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260511,월세,69.3,3000,135,,2018.0,단독다가구,26.07~28.07,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,90.0,49.0,1.0,20260511,월세,52.49,10000,41,상은빌라,2002.0,연립다세대,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,610.0,146.0,1.0,20260511,월세,40.41,2000,55,미리내아트빌라,1993.0,연립다세대,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1432.0,19.0,3.0,20260511,월세,8.68,3000,40,아일라,2018.0,오피스텔,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1432.0,19.0,3.0,20260511,월세,8.68,3000,40,아일라,2018.0,오피스텔,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,961.0,2.0,6.0,20260511,월세,29.68,25000,14,제영빌딩,2020.0,연립다세대,26.05~28.05,갱신,,25000.0,9.0,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260511,전세,49.04,21600,0,,2003.0,단독다가구,26.05~28.05,갱신,,21000.0,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,14.0,119.0,-1.0,20260511,월세,60.02,20,10,그린빌라,1994.0,연립다세대,26.05~27.01,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1706.0,0.0,7.0,20260511,전세,59.76,42000,0,봉천우성,2000.0,아파트,26.06~28.06,갱신,,42000.0,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260511,월세,35.5,2000,55,,1995.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1696.0,0.0,7.0,20260511,전세,113.08,65000,0,보라매우성,1995.0,아파트,26.05~28.05,갱신,○,62000.0,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260511,월세,156.0,200,41,,1996.0,단독다가구,26.05~27.01,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,912.0,14.0,9.0,20260511,월세,20.62,19200,4,YK타워,2019.0,오피스텔,26.07~28.07,갱신,,18300.0,4.0,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,105.0,124.0,2.0,20260511,전세,50.58,5000,0,신림타운,2023.0,연립다세대,26.05~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260511,월세,18.03,2000,50,,2000.0,단독다가구,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10300,남현동,,,,,,20260511,월세,16.0,1000,43,,2019.0,단독다가구,26.05~28.05,신규,,,,1162010300
2026,11620,관악구,10200,신림동,,,,,,20260511,월세,33.39,500,35,,1982.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1718.0,0.0,6.0,20260511,월세,59.99,7000,160,벽산블루밍,2005.0,아파트,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,534.0,1.0,5.0,20260510,전세,18.0,12600,0,아데나,2010.0,아파트,26.05~28.05,갱신,,12000.0,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260510,월세,18.0,200,30,,2006.0,단독다가구,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1436.0,23.0,3.0,20260510,월세,15.6,500,63,금탑오피스텔,2002.0,오피스텔,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1621.0,36.0,3.0,20260510,월세,28.3,24700,10,예지하우스,2019.0,연립다세대,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260510,월세,47.28,2000,60,,1992.0,단독다가구,26.05~28.05,갱신,,2000.0,60.0,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260510,월세,19.0,1000,40,,2010.0,단독다가구,,,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,884.0,46.0,10.0,20260510,월세,11.87,2000,65,플러스타워,2002.0,연립다세대,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,961.0,2.0,5.0,20260510,월세,29.68,25000,14,제영빌딩,2020.0,연립다세대,26.06~28.06,갱신,,25000.0,9.0,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260510,전세,33.0,9000,0,,1992.0,단독다가구,26.05~28.05,갱신,,8000.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,62.0,23.0,3.0,20260510,월세,22.25,12000,10,(62-23),2011.0,오피스텔,26.06~27.06,갱신,,12000.0,10.0,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260510,월세,30.0,1000,50,,1989.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1431.0,30.0,9.0,20260510,월세,25.97,25200,5,클라우드,2018.0,연립다세대,26.05~28.05,갱신,,25200.0,0.0,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260510,월세,21.0,1000,48,,2003.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1460.0,37.0,2.0,20260510,월세,12.39,7000,10,이지비아,2015.0,오피스텔,26.06~28.06,갱신,,5500.0,0.0,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,10.0,692.0,1.0,20260510,전세,84.64,33500,0,신림하이츠빌라3동,1989.0,연립다세대,26.06~28.06,갱신,,32000.0,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,895.0,1.0,10.0,20260510,월세,11.624,3000,69,라온3,2018.0,연립다세대,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1564.0,31.0,1.0,20260510,월세,24.58,0,45,장미정원(1564-31),2014.0,연립다세대,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260510,월세,32.0,3000,85,,2012.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1703.0,0.0,14.0,20260509,월세,59.76,20000,120,봉천동아,2000.0,아파트,26.08~28.08,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1703.0,1.0,13.0,20260509,월세,58.9,5000,135,LIG대학마을(건영아파트3차),1996.0,아파트,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1741.0,0.0,2.0,20260509,월세,31.025,24000,30,풍원하임빌,2018.0,연립다세대,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1694.0,0.0,5.0,20260509,전세,34.86,29000,0,신림현대,1993.0,아파트,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,861.0,6.0,18.0,20260509,월세,19.01,3000,57,Q타워,2016.0,아파트,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,879.0,3.0,5.0,20260509,월세,29.36,15000,38,CJ아트빌,2015.0,연립다세대,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,711.0,2.0,2.0,20260509,전세,48.0,14000,0,금강빌라,1992.0,연립다세대,26.06~29.05,갱신,,13000.0,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,610.0,136.0,3.0,20260509,월세,40.15,12000,40,금강빌라(610-136),1993.0,연립다세대,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,972.0,44.0,4.0,20260509,월세,33.2,12000,2,(972-44),2002.0,연립다세대,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260509,월세,31.6,3000,60,,1977.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260509,전세,15.0,11000,0,,2007.0,단독다가구,,,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260509,월세,15.0,3000,45,,2007.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260509,전세,15.0,11000,0,,1997.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260509,월세,32.22,500,55,,1990.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,969.0,51.0,4.0,20260509,월세,17.6,9000,10,리더스 오피스텔,2003.0,오피스텔,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260509,월세,61.2,13000,25,,1985.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1646.0,2.0,2.0,20260509,월세,31.22,17000,34,도담빌,2011.0,연립다세대,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1735.0,0.0,1.0,20260509,전세,114.7,55000,0,관악산휴먼시아2단지,2008.0,아파트,26.07~28.07,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1735.0,0.0,5.0,20260509,전세,84.97,50000,0,관악산휴먼시아2단지,2008.0,아파트,26.08~28.08,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1733.0,0.0,3.0,20260509,전세,84.31,66000,0,e편한세상서울대입구2차,2020.0,아파트,26.05~28.05,갱신,,63000.0,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260509,월세,16.0,100,48,,2001.0,단독다가구,,,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260509,월세,16.0,2000,50,,2017.0,단독다가구,,,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260509,월세,33.17,4000,20,,1992.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,597.0,70.0,3.0,20260509,전세,51.12,22000,0,브라운캐슬4차,2016.0,연립다세대,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260509,월세,25.5,200,45,,1993.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,868.0,8.0,6.0,20260509,월세,13.31,3000,58,라온,2013.0,아파트,26.05~27.05,갱신,,3000.0,57.0,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260509,전세,35.0,6000,0,,1988.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1718.0,0.0,15.0,20260509,월세,84.99,30000,88,벽산블루밍,2005.0,아파트,26.07~28.07,갱신,○,30000.0,78.0,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1718.0,0.0,17.0,20260509,전세,84.99,57000,0,벽산블루밍,2005.0,아파트,26.06~28.06,갱신,○,55000.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1718.0,0.0,11.0,20260509,전세,84.99,57500,0,벽산블루밍,2005.0,아파트,26.06~28.06,갱신,,52100.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,40.0,28.0,10.0,20260509,월세,12.62,15000,28,(40-28),2022.0,오피스텔,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,924.0,1.0,6.0,20260509,월세,23.32,2000,60,은천아이비테라스,2013.0,아파트,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1425.0,1.0,11.0,20260509,월세,40.95,28000,5,우정오피스텔,2021.0,오피스텔,26.05~28.05,갱신,,28000.0,0.0,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1000.0,0.0,15.0,20260509,전세,58.59,44000,0,현대(관악),1992.0,아파트,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1000.0,0.0,9.0,20260509,월세,58.59,20000,70,현대(관악),1992.0,아파트,26.09~28.09,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1655.0,17.0,9.0,20260509,월세,17.57,16000,10,G 밸리마인드,2021.0,오피스텔,26.07~28.07,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,520.0,4.0,5.0,20260509,전세,21.6,11000,0,다솜빌라520-4,2014.0,연립다세대,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,100.0,278.0,2.0,20260509,월세,42.51,13000,25,수광빌라,1993.0,연립다세대,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10300,남현동,,,,,,20260509,월세,28.0,2000,80,,2016.0,단독다가구,,,,,,1162010300
2026,11620,관악구,10200,신림동,1.0,대지,1664.0,1.0,3.0,20260509,월세,23.58,18000,23,헤렌4차,2016.0,연립다세대,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1717.0,0.0,18.0,20260508,월세,59.58,10000,170,관악푸르지오,2004.0,아파트,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10300,남현동,1.0,대지,602.0,47.0,1.0,20260508,월세,17.68,8200,17,사당아트오피스텔,1998.0,오피스텔,26.06~28.06,신규,,,,1162010300
2026,11620,관악구,10200,신림동,1.0,대지,10.0,355.0,3.0,20260508,전세,22.88,27000,0,라파르 신림,2023.0,오피스텔,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260508,월세,18.5,1000,52,,2008.0,단독다가구,26.05~28.05,갱신,,10000.0,0.0,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1559.0,12.0,5.0,20260508,월세,11.34,150,37,(1559-12),2003.0,오피스텔,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1708.0,0.0,3.0,20260508,전세,59.92,61000,0,두산,2000.0,아파트,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1718.0,0.0,6.0,20260508,전세,84.99,57000,0,벽산블루밍,2005.0,아파트,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1650.0,26.0,3.0,20260508,전세,20.43,14700,0,리치홈,2017.0,연립다세대,26.06~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,75.34,100,31,,2005.0,단독다가구,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,729.0,24.0,6.0,20260508,월세,49.21,1000,70,캐릭터 그린빌,2000.0,오피스텔,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,861.0,6.0,19.0,20260508,월세,22.37,5000,80,Q타워,2016.0,아파트,26.06~28.06,갱신,,5000.0,78.0,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1720.0,0.0,4.0,20260508,전세,84.72,55400,0,벽산블루밍3차,2004.0,아파트,26.05~28.05,갱신,○,53000.0,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1437.0,17.0,2.0,20260508,전세,46.41,9800,0,(1437-17),1992.0,연립다세대,26.06~28.06,갱신,,9400.0,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1694.0,0.0,10.0,20260508,전세,59.85,32250,0,신림현대,1993.0,아파트,26.06~28.06,갱신,,31230.0,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1523.0,1.0,6.0,20260508,월세,27.81,5000,60,일성트루엘,2013.0,오피스텔,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1746.0,0.0,16.0,20260508,전세,59.988,60000,0,힐스테이트뉴포레,2022.0,아파트,26.10~28.10,갱신,○,60000.0,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,863.0,9.0,8.0,20260508,월세,14.25,1000,70,코스모블루,2012.0,아파트,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,33.0,300,70,,1996.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,36.3,1000,70,,1994.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,16.0,2000,38,,2013.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,16.0,200,36,,2017.0,단독다가구,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,90.0,78.0,2.0,20260508,월세,84.65,1000,40,경도빌,2004.0,연립다세대,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1716.0,0.0,15.0,20260508,전세,79.28,47000,0,벽산타운II,2003.0,아파트,26.05~28.05,갱신,○,45000.0,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260508,월세,18.0,4000,30,,2018.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1639.0,37.0,6.0,20260508,월세,23.04,5000,85,K-VIEW TOWER,2023.0,오피스텔,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,18.0,300,52,,2011.0,단독다가구,26.05~27.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,28.75,3000,35,,1993.0,단독다가구,26.06~28.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260508,월세,34.02,15000,10,,1972.0,단독다가구,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,571.0,5.0,5.0,20260508,전세,26.82,22500,0,모던하우스,2019.0,연립다세대,26.08~28.08,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260508,월세,18.0,3000,70,,2026.0,단독다가구,26.05~27.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1698.0,1.0,4.0,20260508,전세,84.84,60000,0,보라매삼성,1996.0,아파트,26.08~28.08,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,92.0,330.0,2.0,20260508,월세,40.08,8300,2,용덕빌라,2003.0,연립다세대,26.06~27.05,갱신,,8300.0,0.0,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260508,월세,23.0,4000,53,,2013.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260508,월세,18.34,2000,55,,2006.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1598.0,7.0,5.0,20260508,월세,19.65,16500,5,리치타워,2018.0,오피스텔,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1418.0,31.0,4.0,20260508,월세,14.4,9700,11,(1418-31),2007.0,오피스텔,26.06~28.06,갱신,○,10000.0,11.0,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260508,월세,33.0,1000,35,,1991.0,단독다가구,26.06~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260507,전세,77.2,32000,0,,1978.0,단독다가구,26.05~28.05,신규,,,,1162010200
